,year_x,stateabbr_x,statedesc_x,locationname,datasource_x,category_x,measure_x,data_value_unit_x,data_value_type_x,data_value_x,low_confidence_limit_x,high_confidence_limit_x,totalpopulation_x,geolocation_x,short_question_text_x,data_value_y,low_confidence_limit_y,high_confidence_limit_y,short_question_text_y,y
533,2020,AL,Alabama,Vance,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,1529,"{'type': 'Point', 'coordinates': [-87.23409332, 33.1709989]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
534,2020,AL,Alabama,Vandiver,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,1135,"{'type': 'Point', 'coordinates': [-86.52505246, 33.46007298]}",Cancer (except skin),6.6,5.9,7.2,Cancer (except skin),1.0
535,2020,AL,Alabama,Vernon,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,2000,"{'type': 'Point', 'coordinates': [-88.11429099, 33.75881721]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
536,2020,AL,Alabama,Vestavia Hills,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.1,6.4,34396,"{'type': 'Point', 'coordinates': [-86.78384493, 33.43317201]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
537,2020,AL,Alabama,Vina,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,358,"{'type': 'Point', 'coordinates': [-88.06016069, 34.37565438]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
538,2020,AL,Alabama,Vincent,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,2082,"{'type': 'Point', 'coordinates': [-86.40843514, 33.38459903]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
539,2020,AL,Alabama,Vinegar Bend,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.0,5.5,192,"{'type': 'Point', 'coordinates': [-88.37123719, 31.25942156]}",Cancer (except skin),5.5,4.9,6.1,Cancer (except skin),1.0
540,2020,AL,Alabama,Vredenburgh,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.9,5.4,312,"{'type': 'Point', 'coordinates': [-87.31776742, 31.82370668]}",Cancer (except skin),5.3,4.8,5.9,Cancer (except skin),1.0
541,2020,AL,Alabama,Wadley,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,751,"{'type': 'Point', 'coordinates': [-85.56833205, 33.12391842]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
542,2020,AL,Alabama,Waldo,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,5.9,283,"{'type': 'Point', 'coordinates': [-86.03600575, 33.38919245]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
543,2020,AL,Alabama,Walnut Grove,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,698,"{'type': 'Point', 'coordinates': [-86.302553, 34.06174515]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
544,2020,AL,Alabama,Warrior,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,3176,"{'type': 'Point', 'coordinates': [-86.8169383, 33.81479841]}",Cancer (except skin),6.4,5.7,7.0,Cancer (except skin),1.0
545,2020,AL,Alabama,Waterloo,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,203,"{'type': 'Point', 'coordinates': [-88.06544552, 34.91721869]}",Cancer (except skin),6.4,5.7,7.2,Cancer (except skin),1.0
546,2020,AL,Alabama,Waverly,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,145,"{'type': 'Point', 'coordinates': [-85.57615944, 32.73333563]}",Cancer (except skin),6.4,5.9,6.9,Cancer (except skin),1.0
547,2020,AL,Alabama,Weaver,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,3046,"{'type': 'Point', 'coordinates': [-85.819234, 33.75760066]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
548,2020,AL,Alabama,Webb,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,1430,"{'type': 'Point', 'coordinates': [-85.28983583, 31.25715935]}",Cancer (except skin),6.3,5.7,7.1,Cancer (except skin),1.0
549,2020,AL,Alabama,Wedowee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,823,"{'type': 'Point', 'coordinates': [-85.48640639, 33.30772667]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
550,2020,AL,Alabama,Weogufka,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,282,"{'type': 'Point', 'coordinates': [-86.318504, 33.03073496]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
551,2020,AL,Alabama,West Blocton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,1240,"{'type': 'Point', 'coordinates': [-87.123333, 33.11378597]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
552,2020,AL,Alabama,West End-Cobb Town,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,3465,"{'type': 'Point', 'coordinates': [-85.873233, 33.64496915]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
553,2020,AL,Alabama,West Jefferson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,444,"{'type': 'Point', 'coordinates': [-87.06481359, 33.64764874]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
554,2020,AL,Alabama,West Point,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.2,586,"{'type': 'Point', 'coordinates': [-86.96244821, 34.24005178]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
555,2020,AL,Alabama,Westover,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,1292,"{'type': 'Point', 'coordinates': [-86.50543875, 33.35136759]}",Cancer (except skin),6.7,6.0,7.3,Cancer (except skin),1.0
556,2020,AL,Alabama,Wetumpka,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,6570,"{'type': 'Point', 'coordinates': [-86.20449244, 32.54127322]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
557,2020,AL,Alabama,Whatley,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.1,150,"{'type': 'Point', 'coordinates': [-87.71083656, 31.64634325]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
558,2020,AL,Alabama,White Hall,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.9,5.3,858,"{'type': 'Point', 'coordinates': [-86.732573, 32.27918816]}",Cancer (except skin),5.3,4.8,5.9,Cancer (except skin),1.0
559,2020,AL,Alabama,White Plains,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,811,"{'type': 'Point', 'coordinates': [-85.68795694, 33.76029458]}",Cancer (except skin),6.5,5.8,7.3,Cancer (except skin),1.0
560,2020,AL,Alabama,Whitesboro,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,2140,"{'type': 'Point', 'coordinates': [-86.05359, 34.16840893]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
561,2020,AL,Alabama,Wilsonville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1986,"{'type': 'Point', 'coordinates': [-86.48877213, 33.2341521]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
562,2020,AL,Alabama,Wilton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,687,"{'type': 'Point', 'coordinates': [-86.87981533, 33.08139357]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
563,2020,AL,Alabama,Winfield,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,4769,"{'type': 'Point', 'coordinates': [-87.79990718, 33.92479829]}",Cancer (except skin),6.5,6.0,7.2,Cancer (except skin),1.0
564,2020,AL,Alabama,Woodland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,184,"{'type': 'Point', 'coordinates': [-85.39743943, 33.37562685]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
565,2020,AL,Alabama,Woodstock,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1428,"{'type': 'Point', 'coordinates': [-87.153692, 33.19070342]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
566,2020,AL,Alabama,Woodville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,746,"{'type': 'Point', 'coordinates': [-86.27917855, 34.62559696]}",Cancer (except skin),6.5,5.8,7.3,Cancer (except skin),1.0
567,2020,AL,Alabama,Yellow Bluff,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.8,5.5,188,"{'type': 'Point', 'coordinates': [-87.48071962, 31.96213898]}",Cancer (except skin),5.3,4.7,5.9,Cancer (except skin),1.0
568,2020,AL,Alabama,York,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.4,5.1,5.6,2538,"{'type': 'Point', 'coordinates': [-88.2916005, 32.49194881]}",Cancer (except skin),5.6,5.0,6.2,Cancer (except skin),1.0
